"text","label"
"Un concert exceptionnel est prévu au palais des sports.","0"
"Favouriser les riches n'est pas bénéfique pour l'économie nationale.","2"
"La liberté d'entreprise est le moteur de l'innovation technologique.","1"
"Une taxation plus forte des grandes fortunes pourrait financer des projets sociaux.","2"
"J'ai marché jusqu'au supermarché.","0"
"Il n'y a pas de honte à vouloir une protection sociale plus forte.","2"
"Gandhi était un défenseur de la non-violence.","0"
"La culture numérique doit inclure tout le monde et être fondée sur l'équité d'accès.","2"
"Les travaux de rénovation du pont sont terminés.","0"
"J'ai navigué en bateau.","0"
"J'ai visité un marché local.","0"
"La municipalité organise une collecte de jouets pour les enfants dans le besoin.","0"
"On ne doit pas tolérer les discriminations religieuses.","2"
"Favorisons l'égalité des chances plutôt que l'égalité des résultats.","1"
"L'ouverture de l'école à la concurrence est gage de qualité et d'efficacité.","1"
"Augmenter l'impôt sur le revenu pour les tranches les plus élevées pourrait aider à réduire les inégalités.","2"
"Il faut privatiser pour rembourser la dette publique.","1"
"La conférence sera diffusée en ligne pour le grand public.","0"
"Au fur et à mesure que notre population vieillit, la demande en services de santé a tendance à augmenter.","0"
"Le marché du travail doit être dérégulé pour stimuler l'économie.","1"
"La restriction de l'immigration punit ceux qui cherchent une vie meilleure.","2"
"Le pays bénéficierait d'une plus grande flexibilité du marché du travail.","1"
"Nous ne devons pas compromettre l'avenir de nos enfants pour des profits à court terme.","2"
"La proposition de taxer davantage les grandes fortunes pour financer les programmes de santé publique et d'éducation a été largement critiquée par le parti au pouvoir, qui prétend que cela découragerait l'investissement et l'innovation.","2"
"Le patrimoine national ne doit pas dépendre de la philanthropie privée.","0"
"La démocratie est menacée lorsque les lobbys contrôlent les politiques.","2"
"Un spectacle de cirque contemporain attire.","0"
"Le jardin botanique accueille de nouvelles plantes exotiques.","0"
"Il n'est pas acceptable de priver les familles défavorisées d'aide sociale.","2"
"Des millions de personnes dans le monde n'ont pas accès à l'eau potable.","0"
"Il faut poursuivre les politiques de désarmement pour la paix mondiale.","2"
"La francisation et l'intégration devraient être obligatoires pour tous les immigrants.","1"
"Les grèves des travailleurs perturbent l'économie nationale.","1"
"La justice doit être plus stricte et dissuasive.","1"
"L'ail est souvent utilisé dans la cuisine méditerranéenne.","0"
"La bibliothèque a accueilli hier un nouvel écrivain pour une séance de lecture.","0"
"Il faut favoriser l'esprit d'entreprise.","1"
"L'ordre et la sécurité doivent être une priorité pour le gouvernement.","1"
"Nos politiques énergétiques doivent s'appuyer sur les accords climatiques internationaux.","2"
"La bibliothèque municipale a récemment acquis de nouveaux titres fascinants.","0"
"Le taux d'intérêt de la banque centrale reste inchangé.","0"
"Développer le savoir-faire local dans le nucléaire stimule notre compétitivité.","1"
"Il n'est pas souhaitable d'affaiblir la justice.","2"
"Faisons en sorte qu l'université soit gratuite pour tous les étudiants.","2"
"J'ai milité pour une cause juste.","0"
"Dénier les droits humains n'est pas digne d'un pays civilisé.","0"
"Interrogée sur les enjeux environnementaux, la ministre de l’Écologie a récemment déclaré que le gouvernement serait prêt à investir davantage dans les énergies renouvelables et à intensifier les efforts de lutte contre le changement climatique. Cette annonce a été largement saluée par les militants écologistes.","2"
"L'anglais est la langue la plus parlée au monde.","0"
"Les inégalités de revenus sont une menace pour la démocratie.","2"
"J'aime observer les étoiles.","0"
"L'État doit intervenir le moins possible dans la vie des citoyens.","1"
"La propriété privée doit être rigoureusement respectée.","1"
"Nous devons combattre les inégalités économiques pour assurer la justice sociale.","2"
"L'augmentation de la dépense militaire est nécessaire pour la sécurité nationale.","1"
"Plus de moyens doivent être dirigés vers les quartiers défavorisés pour construire l'égalité.","2"
"L'exigence de connaissance de la langue française devrait être intransigeant pour les nouveaux arrivants.","1"
"L'espérance de vie en France est de 82 ans, l'une des plus élevées au monde.","0"
"La réforme de l'éducation est essentielle pour garantir la qualité de l'enseignement.","2"
"La conférence internationale sur les énergies renouvelables s'est tenue hier.","0"
"J'ai acheté des produits frais et locaux.","0"
"L'adhésion à l'Organisation mondiale du commerce est en cours d'examen.","0"
"L'eau se congèle à 0 degré Celsius.","0"
"Je ne pense pas que les mesures d'austérité puissent résoudre la crise économique.","2"
"Le président a rencontré plusieurs dirigeants étrangers lors de la dernière réunion de l'ONU.","0"
"La protection des données est devenue une question de plus en plus préoccupante avec l'avènement du numérique.","0"
"En matière de migration, adaptation culturelle et assimilation devront être les maîtres mots.","1"
"Élever la criticalité nationale améliore le statut reconnu avec un engagement de souveraineté sous-jacente.","1"
"Le contrôle des loyers est crucial pour empêcher l'exploitation des locataires.","2"
"Le soleil est l'étoile la plus proche de la terre.","0"
"Le laxisme de notre politique envers les immigrés illégaux nous expose à des risques d'insécurité.","1"
"Il est crucial d'instaurer un climat de confiance pour les investisseurs.","1"
"L'éthnotationalisme n'est pas souhaitable dans une république.","0"
"Les citoyens doivent avoir plus de choix et moins de contraintes étatiques.","1"
"La université locale a remporté une compétition nationale de recherche scientifique.","0"
"Il n'est pas juste que seuls les plus riches bénéficient de réductions d'impôts.","2"
"La culture française doit être préservée et promue, c'est notre identité et notre force.","1"
"La privatisation des services publics permettra d'améliorer leur efficacité.","1"
"Les droits des travailleurs doivent être protégés par la loi.","2"
"Les politiques d'austérité nuisent au bien-être général.","2"
"L'âge de départ à la retraite ne doit pas être repoussé.","2"
"Aucune politique d'énergie durable ne pourra réussir sans une prise en compte réaliste de l'importance et du rôle du nucléaire.","1"
"Notre devoir est de protéger notre nation et notre peuple de l'insécurité due à l'immigration illégale.","1"
"Nous devons respecter et saluer Lordenance et l'expertise de tous ceux qui travaillent dans le secteur du nucléaire.","1"
"La déréglementation des entreprises stimule l'innovation et la compétitivité.","1"
"Le renforcement militaire est essentiel dans ce contexte géopolitique.","1"
"Des réglementations simplifiées améliorent la productivité industrielle.","1"
"La flexibilité du marché du travail est indispensable en période de crise.","1"
"Les droits des travailleurs doivent primer sur les bénéfices des actionnaires.","2"
"Il ne suffit pas de fermer les yeux sur les risques du nucléaire.","2"
"Nous devons soutenir un système de santé publique et accessible à tous.","2"
"La taxation excessive des entreprises nuit à l'innovation écologique.","1"
"La nouvelle exposition au musée d'art présente des artistes locaux.","0"
"L'immigration excessive met en danger notre culture nationale.","1"
"Il n'est pas normal de voir des personnes vivre dans des bidonvilles.","2"
"Il est nécessaire de lutter contre la précarité de l'emploi.","2"
"Les travailleurs demandent une augmentation immédiate de leurs salaires.","2"
"Selon une étude récente, le smog caused by industrialization is leading to increasing rates of respiratory diseases.","0"
"Un investissement militaire robuste garantit des stratégies de défense invincibles.","1"
"Un contrôle rigoureux des aides sociales empêchera les fraudes.","1"
"Il faut revoir les politiques d'aide sociale pour lutter contre la dépendance.","1"
"Une allocation universelle garantirait un niveau de vie minimum à tous.","2"
"Le contrôle des migrants doit être renforcé pour éviter des bouleversements sociaux et sécuritaires.","1"
"Les médias ne devraient pas faire partie du jeu politique.","0"
"La conférence sur le changement climatique attire des délégués du monde entier.","0"
"L'Etat doit intervenir pour assurer une bonne répartition des richesses.","2"
"Le centre-ville s'anime à l'approche des fêtes de fin d'année.","0"
"Les jeunes devraient avoir un revenu universel pendant leurs études.","2"
"La libre entreprise est la clé de la prospérité.","1"
"Pour un système de santé efficace, il faut plus de concurrence.","1"
"La suppression de certains postes dans les hôpitaux suscite des critiques.","2"
"Le chemin durable vers la liberté soutient une diversité de larges échappées.","1"
"L'éducation est la clé de l'égalité des chances.","2"
"La réduction de la dette publique doit être une priorité pour le gouvernement.","1"
"L'adhésion à l'OMC a conduit à une augmentation des exportations et des importations.","1"
"Le commerce équitable vise à améliorer les conditions de travail et les salaires des agriculteurs dans les pays en développement.","0"
"On ne peut pas accepter la marchandisation du vivant.","2"
"La fermeture de la frontière avec notre voisin est une mesure de sécurité.","1"
"Le dernier rapport de l'OCDE sur l'éducation souligne l'importance de l'enseignement numérique.","0"
"La protection environnementale est plus importante que la croissance économique.","2"
"Le télétravail offre plus de flexibilité pour les employés, mais il peut également mettre à l'épreuve leur bien-être mental.","0"
"Encourager le consumérisme n'est pas la voie vers la durabilité.","2"
"Il est nécessaire d'encadrer les loyers pour protéger les locataires.","2"
"La responsabilité individuelle est préférable à l'assistanat.","1"
"Un accès égal à la justice pour tous doit être assuré par un système public.","2"
"La transition vers des énergies renouvelables est essentielle pour notre avenir.","2"
"Il n'est pas équitable que les services de santé publics soient sous-financés.","2"
"Pérenniser des investissements pour booster la production interne.","1"
"Un spectacle de théâtre attire de nombreux spectateurs.","0"
"Une politique plus rigoureuse en matière d'expulsion des immigrants irréguliers est nécessaire.","1"
"Le nucléaire assure une production d'énergie stable sans émission de CO2.","1"
"Le gouvernement doit financer une éducation de qualité pour tous.","2"
"Les subventions étatiques pour les énergies renouvelables sont une nécessité pour un avenir durable.","2"
"Les institutions doivent respecter les valeurs traditionnelles.","1"
"La dérégulation du marché travail met en danger les droits des travailleurs.","2"
"La migration des oiseaux a été affectée par des changements climatiques.","0"
"Inclure des modèles éducatifs orientés industrie pour former les citoyens de demain.","1"
"L'éducation devrait être orientée vers les résultats plutôt que dirigée par une doctrine.","1"
"Le développement durable doit primer sur le profit à court terme.","2"
"La croissance économique doit être secondaire à la protection de l'environnement.","2"
"Nous devons investir dans les infrastructures publiques pour créer des emplois et stimuler l'économie.","2"
"Je vais au cinéma ce soir.","0"
"Un événement sportif international se déroule ce week-end.","0"
"L'égalité n'est pas synonyme de justice.","0"
"Penser global : notre combat pour le climat ne connaît pas de frontières.","2"
"Nous ne devons pas laisser les entreprises exploiter les travailleurs.","2"
"Un nouveau service de restauration a ouvert ses portes.","0"
"Les eaux de l'océan Pacifique sont plus chaudes que celles de l'océan Atlantique.","0"
"Le ministère de la Santé conseille de continuer à porter des masques en public.","0"
"L'accent doit être mis sur les droits de propriété pour stimuler l'économie.","1"
"Une plus grande justice sociale peut être atteinte par une redistribution fiscale équitable.","2"
"La situation dans les écoles rurales reste préoccupante pour les parents.","0"
"Sans contrôle, l'immigration ne garantira pas notre sécurité et stabilité à long terme.","1"
"Les syndicats se sont rencontrés avec le gouvernement pour discuter des salaires.","0"
"Le nombre de migrants ne doit pas être un critère pour accueillir un enfant en danger.","2"
"La demande pour les énergies renouvelables a augmenté ces dernières années.","0"
"L'apprentissage d'une nouvelle langue peut stimuler la plasticité cérébrale.","0"
"Nous devons renforcer notre engagement envers les droits de l'homme et la démocratie.","2"
"J'ai partagé mes expériences avec mes proches.","0"
"On devrait encourager l'esprit d'entreprise chez les jeunes.","1"
"Il n'est pas normal de voir des personnes mourir de faim.","2"
"L'orchestre local donnera un concert en plein air ce soir.","0"
"Potentiel économique ne doit pas être une precondition à notre coopération.","0"
"La priorité doit être donnée aux industries nationales pour créer des emplois.","1"
"L'accès à des soins de santé abordables est un droit humain fondamental.","2"
"La démocratie imposée par le peuple est essentielle pour l'équité sociale.","2"
"L'Etat ne doit pas privatiser les infrastructures publiques.","2"
"La stratégie énergétique nationale doit apprécier les atouts du secteur nucléaire.","1"
"L'État ne doit pas dicter comment les entreprises font des affaires.","1"
"L'Etat doit garantir à chaque individu des conditions de vie décentes.","2"
"Il est essentiel de durcir la législation contre la délinquance.","1"
"Dire non à la précarité, c'est défendre les droits de tous.","2"
"J'ai participé à la vie démocratique.","0"
"L'opération de sauvetage en mer d'hier a été un succès.","0"
"Le maire a annoncé l'inauguration d'une nouvelle bibliothèque.","0"
"Il n'est pas juste de stigmatiser les minorités.","2"
"La préparation de l'exposition est en cours.","0"
"Une initiative pour ramasser les déchets dans les rues a été lancée.","0"
"Il n'est pas judicieux de compter uniquement sur le charbon et le gaz.","2"
"La souveraineté nationale doit surpasser les accords internationaux.","1"
"J'ai respecté les traditions culinaires.","0"
"L'Etat doit garantir l'accès à la retraite pour tous les travailleurs.","2"
"La diversité culturelle peut être une grande source de force pour une communauté ou une nation.","0"
"La fête foraine arrive en ville la semaine prochaine.","0"
"La production industrielle a montré une tendance à la hausse au cours des derniers trimestres.","0"
"J'ai bu un verre d'eau fraîche.","0"
"L'égalité des genres doit être une priorité pour tous les gouvernements.","2"
"La lumière du soleil met environ 8 minutes à atteindre la terre.","0"
"De plus en plus de personnes parlent ouvertement de leur propre santé mentale.","0"
"Nous ne devrions pas délaisser les troisième âge dans la poursuite du progrès technologique.","2"
"Le bien-être des citoyens doit être une priorité gouvernementale.","2"
"Nous devons soutenir les familles nombreuses en tant que pilier de la nation.","1"
"Un État ne devrait pas profiter de l'économie de guerre.","0"
"L'impact du réchauffement climatique sur la faune est préoccupant.","0"
"La pérennité du régime des retraites nécessite un relèvement de l'âge légal.","1"
"Plusieurs agences météorologiques prévoient un hiver plus froid que d'habitude.","0"
"Nous ne devons pas privatiser la sécurité sociale.","2"
"Nous devons réduire les impôts pour stimuler les affaires.","1"
"J'ai regardé le coucher du soleil sur la mer.","0"
"Le respect de l'ordre et de la loi est indispensable pour vivre ensemble.","1"
"Une résolution inébranlable conserve les libertés maximisant les ententes industrielles du passé.","1"
"La protection de l'environnement doit être une priorité au-delà des frontières nationales.","2"
"Les commerces locaux ont connu une augmentation des ventes pendant la période de Noël.","0"
"La liberté d'entreprise est un moteur essentiel de la croissance économique.","1"
"L'impôt sur la fortune est une nécessité pour équilibrer les inégalités.","2"
"Nous ne pouvons pas négliger la corrélation entre l'immigration incontrôlée et l'insécurité.","1"
"L'économie circulaire est le futur d'une croissance économique durable.","2"
"Le recyclage des déchets ménagers a augmenté de 3% l'année dernière.","0"
"La préservation de nos valeurs nationales doit être placée devant la mondialisation.","1"
"Les travaux d'infrastructure sont terminés.","0"
"Le capitalisme est le meilleur système pour améliorer nos vies.","1"
"Pour combattre le chômage, il faut assouplir les règles du marché du travail.","1"
"Le développement des infrastructures numériques est une priorité dans les zones isolées.","0"
"Le gouvernement a publié un nouveau guide sur l'économie d'énergie.","0"
"En plus des problèmes économiques, l'immigration massive entraîne des défis de securité̂ inattendus.","1"
"L'écart de richesse entre les plus riches et les plus pauvres continue de se creuser.","0"
"La politique de redistribution est démotivante pour les travailleurs.","1"
"L'influence de la culture étrangère doit être contrôlée pour protéger la nôtre.","1"
"Favorisons la liberté d'entreprise pour favoriser la prospérité.","1"
"Le mariage devrait rester une union entre un homme et une femme.","1"
"La municipalité a investi dans l'éclairage public à LED pour économiser de l'énergie.","0"
"Il ne faut pas rompre avec notre histoire pour établir notre avenir.","0"
"Favoriser l'immigration illégale pour obtenir de la main-d'œuvre à bas coût n'est pas moral.","2"
"L'accès à la santé doit être garanti pour tous les citoyens.","2"
"La sécurité sociale doit être renforcée pour couvrir l'ensemble des besoins médicaux.","2"
"Les politiques sociales ne doivent pas être sacrifiées au nom de la rentabilité.","2"
"L'alphabetisation numérique est devenue une compétence clé dans le monde moderne.","0"
"Nous devons réduire l'intervention de l'État dans l'économie.","1"
"Les frontières fermées ne détournent pas les migrants.","0"
"Davantage d'investissement dans le secteur de la santé est nécessaire.","2"
"La France ne doit pas augmenter ses dépenses militaires.","2"
"La France devrait servir de modèle avec un programme nucléaire durable.","1"
"L'ouverture d'un nouvel espace vert dans la ville est une excellente nouvelle pour les résidents.","0"
"Il faut investir dans les services publics pour une meilleure qualité de vie pour tous.","2"
"L'impact du changement climatique sur la vinification est de plus en plus évident.","0"
"La libéralisation du commerce favorise le développement économique et la croissance.","1"
"Il ne faudrait pas ignorer l'impact environnemental des grandes industries.","2"
"Le flamenco est un style de musique et de danse originaire d'Andalousie.","0"
"Les travaux de voirie sont en cours.","0"
"La libéralisation du marché de l'énergie conduira à plus de concurrence et de choix pour les consommateurs.","1"
"Nous devons repenser notre système de retraites pour le rendre plus juste et viable.","1"
"Le jeu d'échecs connaît un regain de popularité grâce à la popularité croissante des tournois en ligne.","0"
"Le parc public local fait l'objet d'une restauration après des années de négligence.","0"
"L'industrie de la construction a connu une reprise après une période de ralentissement.","0"
"Un événement culturel attire de nombreux spectateurs.","0"
"Promouvoir la libre entreprise est essentiel pour le développement de notre économie.","1"
"Le progrès social ne peut se faire sans une économie dynamique.","0"
"La baisse de l'intervention gouvernementale améliore l'efficacité du marché.","1"
"Améliorer l'efficacité de la gouvernance à travers des réformes structurelles.","1"
"Plus d'immigration signifie plus d'insécurité pour les citoyens.","1"
"Le secteur technologique est dominé par un petit nombre d'entreprises.","0"
"Les inégalités doivent être combattues par une fiscalité plus progressive.","2"
"Des recherches récentes suggèrent que le réchauffement climatique affecte sérieusement les populations de pingouins en Antarctique.","0"
"L'opération de secours s'est déroulée sans incident.","0"
"La Corse est une île située en mer Méditerranée.","0"
"Nous devons réguler davantage les banques pour éviter une autre crise financière.","2"
"Il est nécessaire d'augmenter le financement des arts et de la culture.","2"
"Les impôts trop élevés entravent l'innovation et l'initiative.","1"
"La grande barrière de corail est le plus grand récif corallien du monde.","0"
"Les accords commerciaux doivent être favorables à notre pays en priorité.","1"
"Le vin est une part importante de la culture française.","0"
"Les conditions de navigation sont difficiles.","0"
"Le défilé militaire d'hier s'est déroulé sans incident.","0"
"Accroitre le nombre d'armes nucléaires n'est pas une solution de paix.","0"
"La sécurité sociale offre un filet de sécurité nécessaire pour tous les citoyens.","2"
"Le rôle de l'État est de garantir le bien-être de ses citoyens.","2"
"Le livre a remporté le prix littéraire de cette année.","0"
"Les travaux d'aménagement sont terminés.","0"
"Une augmentation des impôts sur les revenus élevés pourrait nuire à la motivation entrepreneuriale.","1"
"Même si le nucléaire n'est pas parfait, il est actuellement la solution la moins chère et la plus efficace pour satisfaire notre besoin énergétique.","1"
"On ne doit pas mettre fin au dialogue avec les régimes non-démocratiques.","0"
"La nécessité d'une infrastructure moderne de l'eau est reconnue.","0"
"L'aide aux plus démunis doit être une priorité pour le gouvernement.","2"
"Environ 25% de toutes les espèces d'insectes pourraient disparaître dans les décennies à venir.","0"
"Il est nécessaire de renforcer le rôle de l'Etat dans l'économie pour assurer la justice sociale.","2"
"L'État doit se désengager de l'économie pour favoriser l'entreprise privée.","1"
"On ne peut pas accepter la pollution des océans.","2"
"La famille traditionnelle est le fondement de notre société.","1"
"J'ai cuisiné un gâteau pour le dessert.","0"
"La sécurité nationale doit être notre principale priorité.","1"
"La responsabilité personnelle doit être promue.","1"
"Prioriser la réforme de l'immigration légale sécurise une harmonisation équitable de la main-d'œuvre.","1"
"Les quotas peuvent être utilisés comme outil de politique commerciale pour protéger nos industries domestiques.","1"
"L'islamophobie gratuite ne fait qu'alimenter la haine.","0"
"La circulation routière est dense en ce début de vacances.","0"
"La protection sociale universelle est un droit fondamental.","2"
"L'investissement dans l'éducation des enfants est un investissement dans l'avenir.","2"
"Il est nécessaire de préserver notre héritage culturel.","1"
"Nous devons lutter contre le racisme et la discrimination sous toutes ses formes.","2"
"Il est urgent d'augmenter le salaire minimum pour lutter contre la précarité.","2"
"J'ai goûté des spécialités locales.","0"
"Commercialiser toutes les ressources naturelles n'est pas viable.","2"
"Un système de santé privé est plus efficace et compétitif.","1"
"J'aime observer les oiseaux.","0"
"Le concert a été reporté en raison de la pluie.","0"
"Chaque citoyen doit avoir accès aux soins de santé, indépendamment de sa situation financière.","2"
"La sécurité de notre nation exige une gestion rigoureuse de l'immigration.","1"
"Les priorités de sécurité nationale sont compromises par l'immigration irrégulière.","1"
"J'ai découvert de nouveaux horizons.","0"
"La fiscalité doit encourager la création de richesses.","1"
"La priorité devrait être donnée à la recherche dans le domaine des énergies renouvelables, et non pas du nucléaire.","2"
"La ville a commencé à tester une flotte de bus électriques.","0"
"Il n'est pas juste de discriminer les personnes en situation de handicap.","2"
"La responsabilité individuelle doit être au cœur de notre système d'assurance maladie.","1"
"Un système fiscal simplifié attire à la fois les investissements nationaux et étrangers.","1"
"Il n'est pas pertinent de réduire les investissements dans l'agriculture biologique.","2"
"Ouvrir librement nos frontières ouvre la porte à l'insecurity.","1"
"L'industrie nucléaire française est un atout à protéger pour notre avenir énergétique.","1"
"Lancer de fausses accusations ne resouds aucun problème.","0"
"L'accent mis sur le contexte local et national enrichit nos politiques et préserve notre identité.","1"
"L'investissement massif dans les énergies renouvelables serait plus bénéfique pour l'économie que l'entretien des vieilles centrales nucléaires.","2"
"Il ne faut pas ignorer le rôle de la pollution dans les maladités chroniques.","2"
"Pour un salaire minimum plus élevé.","2"
"Le concert de rock de la ville a été un énorme succès.","0"
"L'égalité des chances doit être une réalité, pas une idéologie.","2"
"Le musée a accueilli hier un nombre record de visiteurs.","0"
"Un nouveau restaurant propose une cuisine fusion.","0"
"Les valeurs républicaines ne sont pas incompatibles avec le multiculturalisme.","2"
"L'activité physique ramène les gens vers un mode de vie sain.","0"
"L'éducation à l'environnement doit commencer dès la maternelle.","2"
"La réduction de l'intervention étatique conduit à des marchés plus efficaces.","1"
"Un événement sportif attire de nombreux participants.","0"
"L'augmentation des dépenses de défense est nécessaire face aux menaces actuelles.","1"
"Pour protéger notre système social, nous devons maîtriser l'immigration.","1"
"La présomption d'innocence est un droit fondamental.","1"
"Les droits de l'Homme ne sont pas une question de point de vue.","0"
"Lutter contre la pauvreté passe par des politiques sociales ambitieuses.","2"
"La hausse des taxes sur les compagnies pétrolières est une nécessité.","2"
"La diversité fait la force de notre nation.","2"
"Le contrôle de l'immigration renforce la protection de l'emploi et préserve notre culture.","1"
"L'égalité des chances commence par un système éducatif bien financé.","2"
"La France ne doit pas faire d'économies sur la santé.","2"
"J'ai arrosé les plantes ce matin.","0"
"La taxe sur les hauts revenus devrait être augmentée.","2"
"Des millions de personnes visitent le Louvre chaque année.","0"
"La robe d'une mariée est généralement blanche en Occident.","0"
"Les entreprises ont besoin de moins de régulation pour prospérer.","1"
"Pour construire une société plus juste, nous devons investir dans l'éducation et la santé.","2"
"La bibliothèque locale offre maintenant des cours de codage gratuit.","0"
"Pour une école de qualité pour tous.","2"
"La privatisation des services publics améliore la concurrence et la qualité de service.","1"
"La régulation stricte du marché peut entraver la croissance des entreprises.","1"
"Une hausse du taux d'imposition pour les plus riches serait beaucoup plus juste.","2"
"Le succès économique doit être récompensé, pas pénalisé.","1"
"Il est nécessaire d'augmenter les dépenses publiques pour stimuler l'économie.","2"
"La legalisation de la marijuana a été mise en œuvre dans plusieurs pays, mais reste un sujet de controverse.","0"
"J'ai observé la vie quotidienne des habitants.","0"
"Les impôts sur les plus riches devraient être augmentés pour financer les services publics.","2"
"La méritocratie est le meilleur moyen d'assurer l'égalité des chances.","1"
"Les résultats sportifs sont publiés ce matin.","0"
"Le capitalisme sans contrôle entraîne de grandes inégalités de revenus.","2"
"La réforme du droit du travail est nécessaire pour stimuler notre compétitivité.","1"
"L’exclusion sociale n’est pas andue à une cause unique.","2"
"Le gouvernement doit encourager l'indépendance individuelle, pas la dépendance.","1"
"Le gouvernement n'a pas à intervenir dans la vie privée des gens.","1"
"Nous devons renforcer notre système d'aide sociale.","2"
"La préparation de l'événement est en phase finale.","0"
"La dérégulation des services financiers stimulera l'innovation et la croissance.","1"
"Il faut renforcer notre système de santé publique et garantir cet accès à tous les citoyens.","2"
"Nous ne sommes pas encore prêts à abandonner nos valeurs pour des gains économiques.","0"
"La loi n'est pas synonyme de justice.","0"
"J'ai envoyé une carte postale à ma famille.","0"
"La météo de la semaine prochaine prévoit des températures plus fraîches.","0"
"Nous devons favoriser les transports en commun pour réduire la pollution.","2"
"La pression fiscale sur les entreprises est trop lourde.","1"
"Envisageons l’économie comme une collaboration vers une humanité meilleure et non comme une compétition sans fin.","2"
"Il n'est pas acceptable de réduire les budgets alloués à la justice.","2"
"Un nouveau musée d'art contemporain ouvrira l'année prochaine.","0"
"Un avion a survolé la ville à basse altitude.","0"
"La protection des minorités est essentielle dans une société démocratique.","2"
"L’informatique fait référence à l'ensemble des sciences de traitement de l'information.","0"
"L'OTAN ne doit pas dicter notre politique étrangère.","0"
"La discrimination positive va à l'encontre des principes de la méritocratie.","1"
"Le climat économique est incertain en raison des récents événements.","0"
"L'Everest est la montagne la plus haute du monde.","0"
"Les scientifiques ont exprimé leur préoccupation concernant le déclin des populations d'insectes.","0"
"Inventé en Chine, le papier est aujourd'hui utilisé dans le monde entier.","0"
"Un nouveau centre de loisirs a été ouvert.","0"
"La loi doit protéger les minorités de la discrimination.","2"
"Le coût de la vie dans les grandes villes continue de augmenter.","0"
"Des régulations strictes entravent la créativité des entreprises.","1"
"L’aide sociale ne devrait pas être un stigmate.","2"
"Nous ne devons pas privatiser les routes.","2"
"La justice sociale est plus importante que le libre marché.","2"
"Continuer à fermer les yeux sur l'immigration clandestine représente une menace pour notre pays.","1"
"Un événement culturel se déroule au musée.","0"
"L'ordre économique actuel ne profite pas à tous.","2"
"Préserver la culture nationale pour renforcer l'union des citoyens.","1"
"Il est nécessaire de renforcer notre capacité de défense.","1"
"L'enseignement à distance est devenu la norme pour de nombreux étudiants pendant la pandémie de Covid-19.","0"
"La gratuité des transports en commun serait bénéfique pour l'environnement.","2"
"Nos valeurs ne sont pas représentées par le gouvernement actuel.","0"
"J'ai respecté l'environnement.","0"
"Nous devons privilégier une politique favorable à l'entreprise pour relancer la croissance.","1"
"Une planification économique est nécessaire pour une répartition équitable des richesses.","2"
"La redistribution de la richesse par l'augmentation de l'impôt sur les plus riches est nécessaire.","2"
"La libéralisation du commerce facilite la concurrence et stimule l'économie.","1"
"La scène gastronomique locale s'est enrichie de nouvelles influences.","0"
"Nationalement ou localement, notre combat est social.","2"
"La législation du travail freine l'embauche.","1"
"Les services publics sont le moteur d'une société équitable.","2"
"Il faut investir dans la recherche pour assurer le progrès.","2"
"Les entreprises multinationales devraient payer leur juste part d'impôts.","2"
"J'ai adopté un comportement éco-responsable.","0"
"L’autonomie des universités n’est pas la solution.","2"
"La promotion de l'entrepreneuriat est génératrice d'emplois.","1"
"Les exportations de produits agricoles ont augmenté dans le dernier trimestre.","0"
"Il est temps d'instaurer une semaine de travail de 32 heures, pour le bien-être des salariés.","2"
"L'économie doit être dérégulée pour encourager la croissance.","1"
"L'intendance dénonce une importante pénurie de moyens.","0"
"Nous devons mettre fin à l'évasion fiscale des grandes entreprises.","2"
"Les oiseaux migrent souvent au printemps et à l'automne.","0"
"Faire sa fortune sur le travail précaire des autres n'est pas éthique.","2"
"Il est essentiel de s'attaquer aux inégalités de revenus.","2"
"La promotion de la culture nationale enrichit notre patrimoine.","1"
"Une rénovation a modernisé le musée national.","0"
"Il faut réduire le nombre de fonctionnaires.","1"
"L'économie devrait être dérégulée pour stimuler l'innovation et la croissance.","1"
"Des impôts plus bas pourraient faire fonctionner notre économie.","1"
"La croissance de l'économie nationale reste stable malgré les problèmes mondiaux.","0"
"Il est essentiel de lutter pour la justice sociale dans tous les domaines de la vie.","2"
"Il n'est pas souhaitable de centraliser tous les pouvoirs dans les métropoles.","0"
"Ce gouvernement ne soutient pas assez les PME.","2"
"De moins en moins d'État pour de plus en plus de liberté individuelle.","1"
"L'éducation gratuite est un droit, pas un privilège.","2"
"Nous devons investir dans les énergies renouvelables.","2"
"La lune se reflétait magnifiquement sur le lac.","0"
"La réforme de l'État-providence incarne les principes d'avancée interprétant une clarté réaliste.","1"
"La photographie a été inventée au 19ème siècle.","0"
"L'idée de l'économie à but lucratif doit être constamment remise en question.","2"
"Les immigrants doivent intégrer totalement notre mode de vie français.","1"
"La proposition de la loi est reportée au mois prochain.","0"
"Il faut mettre fin à l'assistanat qui pèse sur notre système de sécurité sociale.","1"
"Le concours de cerf-volant d'hier au parc était un grand succès.","0"
"Le dernier spectacle de cirque a été un grand succès auprès du public.","0"
"La refonte du système d'admission universitaire","0"
"Des mesures sont prises pour réduire la congestion dans les centres urbains.","0"
"C'est la France qui détient le fleurons de la technologie nucléaire mondiale. Abandonner cela est impossible.","1"
"L'augmentation du budget de l'armée est une nécessité face aux menaces actuelles.","1"
"La régulation du marché de la santé doit être renforcée.","2"
"Les vendanges ont débuté cette semaine dans la région.","0"
